NAME,STAT,LEVEL,LAT,LON,TIME,WIND,PR
Joaquin,HURRICANE-4,6,22.9,-74.6,10/02 12:00 AM,115,935
Joaquin,HURRICANE-4,6,23.3,-74.7,10/02 6:00 AM,115,935
Joaquin,HURRICANE-4,6,23.5,-74.8,10/02 12:00 PM,115,949
Joaquin,HURRICANE-3,5,24.1,-74.7,10/02 6:00 PM,110,942
Joaquin,HURRICANE-3,5,24.7,-74,10/03 12:00 AM,110,944
Joaquin,HURRICANE-3,5,25.2,-73.1,10/03 6:00 AM,110,935
Joaquin,HURRICANE-4,6,25.8,-72,10/03 12:00 PM,115,936
Joaquin,HURRICANE-4,6,26,-71.6,10/03 6:00 PM,135,933
Joaquin,HURRICANE-4,6,27,-70.5,10/04 12:00 AM,130,944
Joaquin,HURRICANE-4,6,28,-68.9,10/04 3:00 AM,115,954
Joaquin,HURRICANE-3,5,29.7,-67.7,10/04 6:00 AM,105,952
Joaquin,HURRICANE-2,4,31,-66.8,10/04 12:00 PM,95,957
Joaquin,HURRICANE-2,4,32.2,-66.4,10/04 6:00 PM,90,958
Joaquin,HURRICANE-1,3,33.1,-65.5,10/05 12:00 AM,75,961
Joaquin,HURRICANE-1,3,34.1,-65.2,10/05 6:00 AM,75,964
Joaquin,HURRICANE-1,3,35,-64.6,10/05 12:00 PM,75,964
Joaquin,HURRICANE-1,3,35.8,-64,10/05 6:00 PM,75,964
Joaquin,HURRICANE-1,3,36.8,-62.7,10/06 12:00 AM,75,970
Joaquin,HURRICANE-1,3,37.5,-61,10/06 6:00 AM,75,970
Joaquin,HURRICANE-1,3,38.3,-59.6,10/06 12:00 PM,70,974
Joaquin,HURRICANE-1,3,39,-56.9,10/06 6:00 PM,70,974
Joaquin,HURRICANE-1,3,40,-53.1,10/07 12:00 AM,70,974
Joaquin,HURRICANE-1,3,40.5,-49.4,10/07 6:00 AM,65,977
Joaquin,TROPICAL STORM,2,41,-45.6,10/07 12:00 PM,60,978
Joaquin,TROPICAL STORM,2,41.5,-41,10/07 6:00 PM,60,977
Joaquin,TROPICAL STORM,2,42,-37,10/08 12:00 AM,50,977
Kate,TROPICAL DEPRESSION,1,23,-73,11/09 12:00 AM,30,1010
Kate,TROPICAL DEPRESSION,1,23.6,-74.6,11/09 6:00 AM,30,1010
Kate,TROPICAL STORM,2,24.5,-75.3,11/09 12:00 PM,40,1008
Kate,TROPICAL STORM,2,25.5,-76.1,11/09 6:00 PM,40,1008
Kate,TROPICAL STORM,2,27.2,-76,11/10 12:00 AM,50,1005
Kate,TROPICAL STORM,2,28.8,-75.8,11/10 6:00 AM,50,1005
Kate,HURRICANE-1,3,30.2,-74.7,11/10 12:00 PM,65,999
Kate,TROPICAL STORM,2,32.2,-72.7,11/10 6:00 PM,60,999
Kate,HURRICANE-1,3,33.9,-69.5,11/11 12:00 AM,65,998
Kate,HURRICANE-1,3,36,-65.7,11/11 6:00 AM,65,996
Kate,HURRICANE-1,3,36.8,-60.5,11/11 12:00 PM,65,985
Kate,HURRICANE-1,3,38.2,-56.4,11/11 6:00 PM,65,985
Kate,TROPICAL STORM,2,40.1,-52.3,11/12 12:00 AM,60,983
Kate,TROPICAL STORM,2,41.2,-50,11/12 12:00 PM,60,-
Kate,TROPICAL STORM,2,42.2,-46.8,11/13 12:00 AM,55,-
Kate,TROPICAL STORM,2,43.1,-43,11/13 12:00 PM,45,-
Kate,TROPICAL STORM,2,45.3,-37.2,11/14 12:00 AM,45,-
Kate,TROPICAL STORM,2,53.8,-22,11/15 12:00 AM,45,-

Arthur,LOW,0,32,-78.2,06/28 6:00 PM,20,1017
Arthur,LOW,0,31.2,-77.8,06/29 12:00 AM,20,1017
Arthur,LOW,0,30.5,-77.4,06/29 6:00 AM,20,1017
Arthur,LOW,0,30,-77.2,06/29 12:00 PM,20,1016
Arthur,LOW,0,29.7,-77.2,06/29 6:00 PM,25,1015
Arthur,LOW,0,29.5,-77.5,06/30 12:00 AM,25,1014
Arthur,LOW,0,29.2,-78,06/30 6:00 AM,25,1013
Arthur,LOW,0,28.7,-78.4,06/30 12:00 PM,25,1011
Arthur,LOW,0,28.1,-78.7,06/30 6:00 PM,30,1010
Arthur,TROPICAL DEPRESSION,1,27.7,-78.9,07/01 12:00 AM,30,1008
Arthur,TROPICAL DEPRESSION,1,27.5,-79.1,07/01 6:00 AM,30,1007
Arthur,TROPICAL STORM,2,27.5,-79.2,07/01 12:00 PM,35,1005
Arthur,TROPICAL STORM,2,27.7,-79.3,07/01 6:00 PM,40,1003
Arthur,TROPICAL STORM,2,27.9,-79.2,07/02 12:00 AM,45,999
Arthur,TROPICAL STORM,2,28.2,-79.1,07/02 6:00 AM,50,995
Arthur,TROPICAL STORM,2,28.7,-79,07/02 12:00 PM,55,995
Arthur,TROPICAL STORM,2,29.4,-79.1,07/02 6:00 PM,60,994
Arthur,HURRICANE-1,3,30.1,-79.2,07/03 12:00 AM,65,987
Arthur,HURRICANE-1,3,30.9,-79.1,07/03 6:00 AM,70,984
Arthur,HURRICANE-1,3,31.8,-78.8,07/03 12:00 PM,80,981
Arthur,HURRICANE-1,3,32.9,-78.3,07/03 6:00 PM,80,978
Arthur,HURRICANE-2,4,34,-77.3,07/04 12:00 AM,85,975
Arthur,HURRICANE-2,4,34.7,-76.6,07/04 3:00 AM,85,973
Arthur,HURRICANE-2,4,35.3,-76,07/04 6:00 AM,85,972
Arthur,HURRICANE-2,4,35.8,-75.5,07/04 8:00 AM,85,973
Arthur,HURRICANE-1,3,36.8,-74.4,07/04 12:00 PM,80,976
Arthur,HURRICANE-1,3,38.4,-72.4,07/04 6:00 PM,70,978
Arthur,HURRICANE-1,3,40.2,-69.7,07/05 12:00 AM,65,976
Arthur,TROPICAL STORM,2,42.3,-67.6,07/05 6:00 AM,60,981
Arthur,EXTRATROPICAL STORM,0,44.1,-66.5,07/05 12:00 PM,60,982
Arthur,EXTRATROPICAL STORM,0,45.9,-65.3,07/05 6:00 PM,55,980
Arthur,EXTRATROPICAL STORM,0,47.1,-64,07/06 12:00 AM,50,981
Arthur,EXTRATROPICAL STORM,0,47.6,-62.4,07/06 6:00 AM,45,982
Arthur,EXTRATROPICAL STORM,0,48.5,-60.2,07/06 12:00 PM,40,986
Arthur,EXTRATROPICAL STORM,0,50.3,-58.1,07/06 6:00 PM,35,989
Arthur,EXTRATROPICAL STORM,0,52.3,-56.4,07/07 12:00 AM,35,988
Arthur,EXTRATROPICAL STORM,0,54.2,-55.4,07/07 6:00 AM,35,985
Arthur,EXTRATROPICAL STORM,0,56,-54.7,07/07 12:00 PM,35,984
Arthur,EXTRATROPICAL STORM,0,57.3,-54.2,07/07 6:00 PM,40,985
Arthur,EXTRATROPICAL STORM,0,58.1,-54.1,07/08 12:00 AM,45,988
Arthur,EXTRATROPICAL STORM,0,58.9,-54.7,07/08 6:00 AM,40,991
Arthur,EXTRATROPICAL STORM,0,59.4,-56.1,07/08 12:00 PM,35,993
Arthur,EXTRATROPICAL DEPRESSION,0,60,-57,07/08 6:00 PM,30,995
Arthur,EXTRATROPICAL DEPRESSION,0,60.3,-56.7,07/09 12:00 AM,30,997
Arthur,EXTRATROPICAL DEPRESSION,0,60.1,-56.2,07/09 6:00 AM,25,1001
Arthur,EXTRATROPICAL DEPRESSION,0,59.8,-55.7,07/09 12:00 PM,25,1005
Arthur,EXTRATROPICAL DEPRESSION,0,59.5,-55,07/09 6:00 PM,25,1008
Bertha,LOW,0,9.6,-37.1,07/29 6:00 AM,25,1013
Bertha,LOW,0,9.5,-38.6,07/29 12:00 PM,30,1012
Bertha,LOW,0,9.5,-40.1,07/29 6:00 PM,30,1012
Bertha,LOW,0,9.6,-41.5,07/30 12:00 AM,30,1012
Bertha,LOW,0,9.7,-43,07/30 6:00 AM,30,1012
Bertha,LOW,0,9.8,-44.7,07/30 12:00 PM,30,1012
Bertha,LOW,0,10,-46.4,07/30 6:00 PM,30,1011
Bertha,LOW,0,10.4,-48,07/31 12:00 AM,35,1010
Bertha,LOW,0,10.7,-49.7,07/31 6:00 AM,35,1009
Bertha,LOW,0,11,-51.4,07/31 12:00 PM,40,1008
Bertha,LOW,0,11.5,-53.1,07/31 6:00 PM,40,1007
Bertha,TROPICAL STORM,2,12.2,-54.6,08/01 12:00 AM,40,1007
Bertha,TROPICAL STORM,2,13,-56.2,08/01 6:00 AM,40,1007
Bertha,TROPICAL STORM,2,13.8,-58.1,08/01 12:00 PM,45,1006
Bertha,TROPICAL STORM,2,14.5,-60.3,08/01 6:00 PM,45,1006
Bertha,TROPICAL STORM,2,15.2,-62.3,08/02 12:00 AM,45,1007
Bertha,TROPICAL STORM,2,15.9,-64.1,08/02 6:00 AM,40,1008
Bertha,TROPICAL STORM,2,16.7,-65.9,08/02 12:00 PM,40,1009
Bertha,TROPICAL STORM,2,17.9,-67.6,08/02 6:00 PM,40,1010
Bertha,TROPICAL STORM,2,19.2,-69,08/03 12:00 AM,40,1011
Bertha,TROPICAL STORM,2,20.3,-70.4,08/03 6:00 AM,40,1012
Bertha,TROPICAL STORM,2,21.4,-71.6,08/03 12:00 PM,40,1013
Bertha,TROPICAL STORM,2,21.8,-71.9,08/03 2:00 PM,40,1013
Bertha,TROPICAL STORM,2,22.7,-72.5,08/03 6:00 PM,45,1012
Bertha,TROPICAL STORM,2,24.1,-73.1,08/04 12:00 AM,55,1007
Bertha,TROPICAL STORM,2,25.4,-73.5,08/04 6:00 AM,60,1004
Bertha,HURRICANE-1,3,26.8,-73.6,08/04 12:00 PM,70,998
Bertha,HURRICANE-1,3,28.5,-73.6,08/04 6:00 PM,70,999
Bertha,HURRICANE-1,3,30.5,-73.4,08/05 12:00 AM,65,1001
Bertha,TROPICAL STORM,2,32.5,-73.2,08/05 6:00 AM,55,1003
Bertha,TROPICAL STORM,2,34.2,-72.7,08/05 12:00 PM,50,1005
Bertha,TROPICAL STORM,2,35.5,-71.2,08/05 6:00 PM,45,1006
Bertha,TROPICAL STORM,2,36.8,-69.3,08/06 12:00 AM,45,1007
Bertha,TROPICAL STORM,2,38.1,-66.9,08/06 6:00 AM,45,1007
Bertha,TROPICAL STORM,2,39.4,-64.1,08/06 12:00 PM,45,1006
Bertha,EXTRATROPICAL STORM,0,40.8,-61.3,08/06 6:00 PM,45,1002
Bertha,EXTRATROPICAL STORM,0,42.1,-58.4,08/07 12:00 AM,50,996
Bertha,EXTRATROPICAL STORM,0,43.4,-55.6,08/07 6:00 AM,45,998
Bertha,EXTRATROPICAL STORM,0,44.6,-52.5,08/07 12:00 PM,40,999
Bertha,EXTRATROPICAL STORM,0,46,-49.5,08/07 6:00 PM,40,1000
Bertha,EXTRATROPICAL STORM,0,47.4,-46.6,08/08 12:00 AM,35,1001
Bertha,EXTRATROPICAL STORM,0,47.9,-43,08/08 6:00 AM,35,1001
Bertha,EXTRATROPICAL STORM,0,47.5,-39.4,08/08 12:00 PM,35,1002
Bertha,EXTRATROPICAL STORM,0,46.9,-34.9,08/08 6:00 PM,35,1002
Bertha,EXTRATROPICAL STORM,0,47,-29,08/09 12:00 AM,35,1003
Bertha,EXTRATROPICAL STORM,0,47.1,-22,08/09 6:00 AM,35,1003
Bertha,EXTRATROPICAL STORM,0,47.5,-15,08/09 12:00 PM,35,1003
Cristobal,TROPICAL DEPRESSION,1,21.5,-72.2,08/23 6:00 PM,30,1005
Cristobal,TROPICAL DEPRESSION,1,22,-72.5,08/24 12:00 AM,30,1004
Cristobal,TROPICAL STORM,2,22.6,-72.9,08/24 6:00 AM,35,1002
Cristobal,TROPICAL STORM,2,23.3,-73,08/24 12:00 PM,40,1001
Cristobal,TROPICAL STORM,2,24,-73,08/24 6:00 PM,45,1001
Cristobal,TROPICAL STORM,2,24.2,-73,08/25 12:00 AM,45,998
Cristobal,TROPICAL STORM,2,24.4,-72.9,08/25 6:00 AM,45,996
Cristobal,TROPICAL STORM,2,24.7,-72.7,08/25 12:00 PM,50,993
Cristobal,TROPICAL STORM,2,24.9,-72.4,08/25 6:00 PM,50,992
Cristobal,HURRICANE-1,3,25.1,-72.1,08/26 12:00 AM,65,989
Cristobal,HURRICANE-1,3,25.6,-72,08/26 6:00 AM,65,989
Cristobal,HURRICANE-1,3,26.7,-71.8,08/26 12:00 PM,65,988
Cristobal,HURRICANE-1,3,28.1,-71.4,08/26 6:00 PM,65,987
Cristobal,HURRICANE-1,3,29.5,-71.5,08/27 12:00 AM,70,983
Cristobal,HURRICANE-1,3,30.6,-72,08/27 6:00 AM,70,983
Cristobal,HURRICANE-1,3,31.6,-72.2,08/27 12:00 PM,70,983
Cristobal,HURRICANE-1,3,32.3,-71.8,08/27 6:00 PM,65,984
Cristobal,HURRICANE-1,3,33.5,-70.7,08/28 12:00 AM,65,984
Cristobal,HURRICANE-1,3,34.8,-69,08/28 6:00 AM,65,982
Cristobal,HURRICANE-1,3,36.3,-67.1,08/28 12:00 PM,70,979
Cristobal,HURRICANE-1,3,37.5,-63.6,08/28 6:00 PM,75,971
Cristobal,HURRICANE-1,3,39.1,-58.8,08/29 12:00 AM,75,965
Cristobal,HURRICANE-1,3,41.2,-53.9,08/29 6:00 AM,70,967
Cristobal,EXTRATROPICAL STORM-1,0,44.2,-49,08/29 12:00 PM,65,970
Cristobal,EXTRATROPICAL STORM-1,0,46.7,-45.9,08/29 6:00 PM,65,972
Cristobal,EXTRATROPICAL STORM-1,0,48.6,-42.8,08/30 12:00 AM,65,974
Cristobal,EXTRATROPICAL STORM-1,0,49.9,-39.5,08/30 6:00 AM,65,974
Cristobal,EXTRATROPICAL STORM,0,51.3,-36.2,08/30 12:00 PM,60,971
Cristobal,EXTRATROPICAL STORM,0,54,-32,08/30 6:00 PM,60,971
Cristobal,EXTRATROPICAL STORM,0,58,-28.9,08/31 12:00 AM,60,971
Cristobal,EXTRATROPICAL STORM,0,61,-27,08/31 6:00 AM,60,963
Cristobal,EXTRATROPICAL STORM,0,62,-26,08/31 12:00 PM,60,964
Cristobal,EXTRATROPICAL STORM,0,63,-24.5,08/31 6:00 PM,55,968
Cristobal,EXTRATROPICAL STORM,0,64,-22,09/01 12:00 AM,50,974
Cristobal,EXTRATROPICAL STORM,0,65,-19.5,09/01 6:00 AM,50,978
Cristobal,EXTRATROPICAL STORM,0,66,-17,09/01 12:00 PM,45,980
Cristobal,EXTRATROPICAL STORM,0,67,-15.4,09/01 6:00 PM,45,982
Cristobal,EXTRATROPICAL STORM,0,68,-15,09/02 12:00 AM,40,984
Cristobal,EXTRATROPICAL STORM,0,69,-15,09/02 6:00 AM,35,985
Edouard,LOW,0,13.7,-33.2,09/10 6:00 PM,25,1009
Edouard,LOW,0,14.2,-34.4,09/11 12:00 AM,25,1009
Edouard,LOW,0,14.9,-35.5,09/11 6:00 AM,25,1009
Edouard,TROPICAL DEPRESSION,1,15.8,-36.5,09/11 12:00 PM,30,1008
Edouard,TROPICAL DEPRESSION,1,16.5,-37.7,09/11 6:00 PM,30,1007
Edouard,TROPICAL STORM,2,17.2,-39.2,09/12 12:00 AM,35,1006
Edouard,TROPICAL STORM,2,17.7,-40.8,09/12 6:00 AM,35,1005
Edouard,TROPICAL STORM,2,18.3,-42.3,09/12 12:00 PM,40,1000
Edouard,TROPICAL STORM,2,18.9,-43.6,09/12 6:00 PM,40,999
Edouard,TROPICAL STORM,2,19.6,-44.8,09/13 12:00 AM,40,998
Edouard,TROPICAL STORM,2,20.4,-45.7,09/13 6:00 AM,45,997
Edouard,TROPICAL STORM,2,21.4,-46.4,09/13 12:00 PM,45,996
Edouard,TROPICAL STORM,2,22.3,-47,09/13 6:00 PM,50,995
Edouard,TROPICAL STORM,2,23,-47.9,09/14 12:00 AM,55,994
Edouard,TROPICAL STORM,2,23.7,-49,09/14 6:00 AM,60,991
Edouard,HURRICANE-1,3,24.4,-50.3,09/14 12:00 PM,70,985
Edouard,HURRICANE-1,3,25.1,-51.5,09/14 6:00 PM,75,980
Edouard,HURRICANE-1,3,25.8,-52.7,09/15 12:00 AM,80,975
Edouard,HURRICANE-2,4,26.5,-54,09/15 6:00 AM,85,970
Edouard,HURRICANE-2,4,27,-55.1,09/15 12:00 PM,90,966
Edouard,HURRICANE-2,4,27.7,-56.1,09/15 6:00 PM,95,962
Edouard,HURRICANE-2,4,28.5,-56.7,09/16 12:00 AM,95,960
Edouard,HURRICANE-3,5,29.5,-57.3,09/16 6:00 AM,100,956
Edouard,HURRICANE-3,5,30.6,-57.8,09/16 12:00 PM,105,955
Edouard,HURRICANE-2,4,31.7,-57.7,09/16 6:00 PM,95,958
Edouard,HURRICANE-2,4,32.9,-57,09/17 12:00 AM,85,959
Edouard,HURRICANE-2,4,34.3,-56,09/17 6:00 AM,85,958
Edouard,HURRICANE-1,3,35.7,-54.5,09/17 12:00 PM,80,957
Edouard,HURRICANE-1,3,37.2,-52.4,09/17 6:00 PM,80,955
Edouard,HURRICANE-1,3,38.3,-49.5,09/18 12:00 AM,75,958
Edouard,HURRICANE-1,3,39.3,-46.7,09/18 6:00 AM,70,964
Edouard,HURRICANE-1,3,39.9,-44.1,09/18 12:00 PM,70,969
Edouard,HURRICANE-1,3,39.9,-42.1,09/18 6:00 PM,65,973
Edouard,TROPICAL STORM,2,39.9,-40.1,09/19 12:00 AM,60,980
Edouard,TROPICAL STORM,2,39.9,-38.9,09/19 6:00 AM,55,988
Edouard,TROPICAL STORM,2,39.5,-38.1,09/19 12:00 PM,45,994
Edouard,LOW,0,39.5,-37.4,09/19 6:00 PM,40,1001
Edouard,LOW,0,39.4,-36.6,09/20 12:00 AM,35,1004
Edouard,LOW,0,39.3,-35.7,09/20 6:00 AM,30,1006
Edouard,LOW,0,39.1,-34.4,09/20 12:00 PM,30,1008
Edouard,LOW,0,38.8,-33,09/20 6:00 PM,25,1010
Edouard,LOW,0,38.1,-31.8,09/21 12:00 AM,25,1012
Edouard,LOW,0,37.1,-30.9,09/21 6:00 AM,25,1013
Edouard,LOW,0,36.1,-30.2,09/21 12:00 PM,25,1014
Edouard,LOW,0,35.1,-30.2,09/21 6:00 PM,25,1014
Edouard,LOW,0,34.2,-30.4,09/22 12:00 AM,25,1015
Edouard,LOW,0,33.4,-30.7,09/22 6:00 AM,25,1015
Fay,LOW,0,22,-61.2,10/10 12:00 AM,35,1007
Fay,SUBTROPICAL STORM,0,22.7,-62.4,10/10 6:00 AM,35,1006
Fay,SUBTROPICAL STORM,0,23.5,-63.3,10/10 12:00 PM,35,1005
Fay,SUBTROPICAL STORM,0,24.3,-64,10/10 6:00 PM,40,1003
Fay,SUBTROPICAL STORM,0,25.1,-64.5,10/11 12:00 AM,50,999
Fay,TROPICAL STORM,2,26,-65,10/11 6:00 AM,55,994
Fay,TROPICAL STORM,2,27.2,-65.3,10/11 12:00 PM,60,990
Fay,TROPICAL STORM,2,28.7,-65.4,10/11 6:00 PM,60,988
Fay,TROPICAL STORM,2,30.2,-65.2,10/12 12:00 AM,60,987
Fay,HURRICANE-1,3,31.7,-64.9,10/12 6:00 AM,65,985
Fay,HURRICANE-1,3,32.3,-64.7,10/12 8:00 AM,70,984
Fay,HURRICANE-1,3,33.1,-63.9,10/12 12:00 PM,70,983
Fay,TROPICAL STORM,2,33.6,-61.9,10/12 6:00 PM,60,986
Fay,TROPICAL STORM,2,33.9,-59,10/13 12:00 AM,50,990
Gonzalo,LOW,0,16.4,-54.9,10/11 6:00 PM,25,1010
Gonzalo,TROPICAL DEPRESSION,1,16.4,-55.9,10/12 12:00 AM,30,1010
Gonzalo,TROPICAL DEPRESSION,1,16.4,-56.9,10/12 6:00 AM,30,1008
Gonzalo,TROPICAL STORM,2,16.4,-57.9,10/12 12:00 PM,35,1006
Gonzalo,TROPICAL STORM,2,16.4,-58.8,10/12 6:00 PM,40,1004
Gonzalo,TROPICAL STORM,2,16.5,-59.7,10/13 12:00 AM,45,1001
Gonzalo,TROPICAL STORM,2,16.7,-60.6,10/13 6:00 AM,55,996
Gonzalo,HURRICANE-1,3,17,-61.5,10/13 12:00 PM,65,992
Gonzalo,HURRICANE-1,3,17.1,-61.8,10/13 2:00 PM,65,990
Gonzalo,HURRICANE-1,3,17.6,-62.4,10/13 6:00 PM,70,988
Gonzalo,HURRICANE-1,3,18.1,-63,10/13 10:00 PM,75,984
Gonzalo,HURRICANE-1,3,18.2,-63.1,10/13 11:00 PM,75,984
Gonzalo,HURRICANE-1,3,18.3,-63.2,10/14 12:00 AM,80,983
Gonzalo,HURRICANE-2,4,19.1,-64,10/14 6:00 AM,90,976
Gonzalo,HURRICANE-2,4,19.9,-64.8,10/14 12:00 PM,95,973
Gonzalo,HURRICANE-3,5,20.8,-65.5,10/14 6:00 PM,100,968
Gonzalo,HURRICANE-4,6,21.7,-66.2,10/15 12:00 AM,115,956
Gonzalo,HURRICANE-4,6,22.5,-67,10/15 6:00 AM,115,953
Gonzalo,HURRICANE-4,6,23.1,-67.7,10/15 12:00 PM,115,949
Gonzalo,HURRICANE-3,5,23.8,-68.3,10/15 6:00 PM,110,953
Gonzalo,HURRICANE-3,5,24.4,-68.6,10/16 12:00 AM,110,953
Gonzalo,HURRICANE-4,6,25,-68.7,10/16 6:00 AM,115,948
Gonzalo,HURRICANE-4,6,25.6,-68.7,10/16 12:00 PM,125,940
Gonzalo,HURRICANE-4,6,26.5,-68.3,10/16 6:00 PM,125,942
Gonzalo,HURRICANE-4,6,27.4,-67.8,10/17 12:00 AM,120,942
Gonzalo,HURRICANE-4,6,28.6,-67.2,10/17 6:00 AM,115,945
Gonzalo,HURRICANE-3,5,29.8,-66.5,10/17 12:00 PM,110,947
Gonzalo,HURRICANE-3,5,31,-65.7,10/17 6:00 PM,105,949
Gonzalo,HURRICANE-2,4,32.2,-64.9,10/18 12:00 AM,95,952
Gonzalo,HURRICANE-2,4,32.3,-64.8,10/18 12:00 AM,95,952
Gonzalo,HURRICANE-2,4,33.7,-63.9,10/18 6:00 AM,90,955
Gonzalo,HURRICANE-2,4,35.6,-62.6,10/18 12:00 PM,85,960
Gonzalo,HURRICANE-2,4,38.2,-60.9,10/18 6:00 PM,85,964
Gonzalo,HURRICANE-2,4,41.2,-58.3,10/19 12:00 AM,85,965
Gonzalo,HURRICANE-1,3,44.5,-54.8,10/19 6:00 AM,80,968
Gonzalo,HURRICANE-1,3,47.8,-50.1,10/19 12:00 PM,70,970
Gonzalo,EXTRATROPICAL STORM-1,0,50.6,-44.8,10/19 6:00 PM,65,976
Gonzalo,EXTRATROPICAL STORM,0,52.6,-38.3,10/20 12:00 AM,55,982
Gonzalo,EXTRATROPICAL STORM,0,53.9,-30.9,10/20 6:00 AM,50,988

Humberto,TROPICAL DEPRESSION,1,13.1,-20.7,09/08 9:00 PM,25,1007
Humberto,TROPICAL DEPRESSION,1,13.1,-21.4,09/09 12:00 AM,25,1007
Humberto,TROPICAL DEPRESSION,1,13.2,-21.9,09/09 3:00 AM,30,1006
Humberto,TROPICAL DEPRESSION,1,13.3,-22.3,09/09 6:00 AM,30,1005
Humberto,TROPICAL STORM,2,13.4,-22.8,09/09 9:00 AM,35,1005
Humberto,TROPICAL STORM,2,13.4,-23.3,09/09 12:00 PM,35,1005
Humberto,TROPICAL STORM,2,13.6,-24.1,09/09 3:00 PM,40,1005
Humberto,TROPICAL STORM,2,13.6,-24.8,09/09 6:00 PM,40,1005
Humberto,TROPICAL STORM,2,13.7,-25.3,09/09 9:00 PM,45,1002
Humberto,TROPICAL STORM,2,13.9,-25.9,09/10 3:00 AM,50,1000
Humberto,TROPICAL STORM,2,14.4,-26.6,09/10 9:00 AM,55,998
Humberto,TROPICAL STORM,2,14.6,-27.7,09/10 3:00 PM,55,998
Humberto,TROPICAL STORM,2,15,-28.1,09/10 9:00 PM,60,993
Humberto,TROPICAL STORM,2,15.4,-28.4,09/11 3:00 AM,60,995
Humberto,HURRICANE-1,3,16,-28.9,09/11 9:00 AM,65,992
Humberto,HURRICANE-1,3,16.7,-29.1,09/11 3:00 PM,70,989
Humberto,HURRICANE-1,3,18,-29,09/11 9:00 PM,75,986
Humberto,HURRICANE-1,3,19.1,-29,09/12 3:00 AM,75,982
Humberto,HURRICANE-1,3,20.5,-28.7,09/12 9:00 AM,75,982
Humberto,HURRICANE-1,3,21.8,-29,09/12 3:00 PM,75,982
Humberto,HURRICANE-1,3,23.1,-29.2,09/12 9:00 PM,75,982
Humberto,HURRICANE-1,3,23.4,-29.7,09/13 3:00 AM,70,984
Humberto,HURRICANE-1,3,24.4,-30.2,09/13 9:00 AM,65,984
Humberto,TROPICAL STORM,2,24.7,-31.3,09/13 3:00 PM,55,991
Humberto,TROPICAL STORM,2,25,-32.1,09/13 9:00 PM,45,996
Humberto,TROPICAL STORM,2,24.8,-33,09/14 3:00 AM,40,999
Humberto,TROPICAL STORM,2,25,-34,09/14 9:00 AM,35,1003
Humberto,TROPICAL STORM,2,27.2,-43.2,09/16 3:00 PM,35,1007
Humberto,TROPICAL STORM,2,27.3,-43.5,09/16 9:00 PM,40,1003
Humberto,TROPICAL STORM,2,27,-43.3,09/17 3:00 AM,35,1005
Humberto,TROPICAL STORM,2,27.8,-42.7,09/17 9:00 AM,35,1007
Humberto,TROPICAL STORM,2,29.4,-42.5,09/17 3:00 PM,40,1007
Humberto,TROPICAL STORM,2,30.3,-42.8,09/17 9:00 PM,40,1005
Humberto,TROPICAL STORM,2,30.8,-43.3,09/18 3:00 AM,35,1007
Humberto,TROPICAL STORM,2,31.4,-43.7,09/18 9:00 AM,35,1007
Humberto,TROPICAL STORM,2,31.3,-43.8,09/18 3:00 PM,35,1007
Humberto,TROPICAL STORM,2,31.8,-43.7,09/18 9:00 PM,35,1007
Humberto,TROPICAL DEPRESSION,1,32.5,-43.4,09/19 3:00 AM,30,1009
Humberto,TROPICAL DEPRESSION,1,33,-44.3,09/19 9:00 AM,30,1009
Humberto,TROPICAL DEPRESSION,1,32.8,-43.3,09/19 3:00 PM,30,1005
Ingrid,TROPICAL DEPRESSION,1,19.7,-93.6,09/12 9:00 PM,30,1003
Ingrid,TROPICAL DEPRESSION,1,19.7,-93.7,09/13 12:00 AM,30,1003
Ingrid,TROPICAL DEPRESSION,1,19.7,-94,09/13 3:00 AM,30,1003
Ingrid,TROPICAL DEPRESSION,1,19.8,-94.2,09/13 6:00 AM,30,1003
Ingrid,TROPICAL DEPRESSION,1,19.7,-94.5,09/13 9:00 AM,30,1002
Ingrid,TROPICAL DEPRESSION,1,19.5,-95,09/13 12:00 PM,30,1000
Ingrid,TROPICAL STORM,2,19.4,-95.3,09/13 3:00 PM,40,1000
Ingrid,TROPICAL STORM,2,19.4,-95.4,09/13 6:00 PM,40,999
Ingrid,TROPICAL STORM,2,19.2,-95.4,09/13 9:00 PM,40,999
Ingrid,TROPICAL STORM,2,19.2,-95.3,09/14 12:00 AM,50,993
Ingrid,TROPICAL STORM,2,19.3,-95.2,09/14 3:00 AM,50,993
Ingrid,TROPICAL STORM,2,19.7,-95.2,09/14 6:00 AM,50,993
Ingrid,TROPICAL STORM,2,19.8,-95,09/14 9:00 AM,50,991
Ingrid,TROPICAL STORM,2,20.3,-94.5,09/14 12:00 PM,55,989
Ingrid,TROPICAL STORM,2,20.6,-94.5,09/14 3:00 PM,60,988
Ingrid,TROPICAL STORM,2,20.9,-94.4,09/14 6:00 PM,60,988
Ingrid,HURRICANE-1,3,21.3,-94.4,09/14 9:00 PM,65,987
Ingrid,HURRICANE-1,3,21.6,-94.7,09/15 12:00 AM,70,983
Ingrid,HURRICANE-1,3,22,-95,09/15 3:00 AM,75,986
Ingrid,HURRICANE-1,3,22.2,-95.2,09/15 6:00 AM,75,986
Ingrid,HURRICANE-1,3,22.4,-95.4,09/15 9:00 AM,75,986
Ingrid,HURRICANE-1,3,22.5,-95.6,09/15 12:00 PM,75,986
